forecast_origin,model,universe,horizon,segment,n_rows,wape,mae,bias,bias_ratio,zero_false_positive_rate,positive_wape
2025-11-01,seasonal_naive_12,ROLLING_PRIMARY,2.0,,14509,1.6122756041251682,62.753149079881446,-5860.55999999999,-0.01037780232324394,0.30158730158730157,1.0564681600490946
2025-11-01,seasonal_naive_12,ROLLING_PRIMARY,3.0,,14218,4.192210969073362,42.66957518638346,405453.42,2.801736377798992,0.2932638948177239,1.3103145802734408
2025-11-01,moving_average_3,ROLLING_PRIMARY,,,43300,1.121174427320737,34.73882086220169,30958.616666666698,0.0230755340375696,0.40721318131068784,0.7728582936932828
2025-11-01,moving_average_3,ROLLING_PRIMARY,1.0,,14573,0.8897573828489624,38.598182026121364,-165590.22,-0.2619331517240585,0.35805799055967635,0.7141931472047065
2025-11-01,moving_average_3,ROLLING_PRIMARY,2.0,,14509,0.9618668026442049,37.43787396328715,-101614.39333333333,-0.17993742700521653,0.3663089649005142,0.7473931184958116
2025-11-01,moving_average_3,ROLLING_PRIMARY,3.0,,14218,2.7537807804601755,28.028803160313217,298163.23,2.06034707516599,0.4757961239648254,1.1285085184068049
2025-11-01,croston_sba,ROLLING_PRIMARY,,,43300,2.806729398105724,86.96458587846222,2661356.216192287,1.9836873402345978,0.9963798761714653,0.8592541223295729
2025-11-01,croston_sba,ROLLING_PRIMARY,1.0,,14573,2.0147178501656344,87.39960781552706,716866.8352203269,1.133950963503228,0.9960665318049,0.7661017873415619
2025-11-01,croston_sba,ROLLING_PRIMARY,2.0,,14509,2.2225965061621342,86.5081190453763,777383.8795543041,1.3765811170418967,0.9959758551307847,0.8077873306746158
2025-11-01,croston_sba,ROLLING_PRIMARY,3.0,,14218,8.546075785568771,86.9845115074113,1167105.5014176557,8.064852283281219,0.9969264919320413,1.4670269577047914
2025-11-01,tsb,ROLLING_PRIMARY,,,43300,2.157142024872525,66.83756652874173,1789618.4780560338,1.3339227184885674,0.9963798761714653,0.8530915214503259
2025-11-01,tsb,ROLLING_PRIMARY,1.0,,14573,1.5537297329148987,67.40168073505761,426335.1125842779,0.6743834251191357,0.9960665318049,0.7576698083630524
2025-11-01,tsb,ROLLING_PRIMARY,2.0,,14509,1.7100997322357372,66.56066938176116,486995.9949512144,0.8623660823906274,0.9959758551307847,0.7949220381494642
2025-11-01,tsb,ROLLING_PRIMARY,3.0,,14218,6.537628154656685,66.54193172616048,876287.3705205416,6.055260807500959,0.9969264919320413,1.4969339690508827
2025-11-01,lightgbm_tweedie,ROLLING_PRIMARY,,,43300,0.9486342367066608,29.39278136360559,-461456.0002354617,-0.34395411639109985,1.0,0.7342416472041098
2025-11-01,lightgbm_tweedie,ROLLING_PRIMARY,1.0,,14573,0.875320634336112,37.97190765323546,-219638.08741229615,-0.3474268980048882,1.0,0.7048472194051714
